2026-07-23 06:08:31 | INFO | trading.strategy2_signal_filter:check:664 | S2 skip: level re-entry block | {'symbol': 'ERAUSDT', 'level': 0.10452, 'seconds_since_activity': 1203.1}
2026-07-23 19:57:04 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-23 19:57:04 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'AKEUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.73'}
2026-07-23 19:57:04 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-23 19:57:10 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-23 19:57:20 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'AKEUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.73'}
2026-07-23 19:57:20 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-23 19:57:35 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'AKEUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.73'}
2026-07-23 19:57:35 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-23 19:57:40 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'AKEUSDT', 'level': 0.002189688888888889, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-23 19:57:40 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'AKEUSDT', 'level': 0.00213605}
2026-07-23 19:57:40 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'AKEUSDT', 'resistance': 0.002189688888888889, 'from_support': 0.00213605}
2026-07-23 19:57:41 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'AKEUSDT', 'level': 0.002189688888888889, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-23 19:57:50 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-23 19:58:06 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=1.00'}
2026-07-23 19:58:16 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'BANKUSDT', 'level': 0.25071911764705884, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-23 19:58:16 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'BANKUSDT', 'level': 0.24515}
2026-07-23 19:58:16 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'BANKUSDT', 'resistance': 0.25071911764705884, 'from_support': 0.24515}
2026-07-23 19:58:16 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'BANKUSDT', 'level': 0.25071911764705884, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-23 19:58:21 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'ONUSDT', 'level': 0.18394454545454544, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-23 19:58:21 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'ONUSDT', 'level': 0.1815}
2026-07-23 19:58:21 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'ONUSDT', 'resistance': 0.18394454545454544, 'from_support': 0.1815}
2026-07-23 19:58:21 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'ONUSDT', 'level': 0.18394454545454544, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
2026-07-23 20:00:06 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'ONUSDT', 'level': 0.18262, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.31}
2026-07-23 20:00:06 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'ONUSDT', 'total_levels': 1}
2026-07-23 20:00:51 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-23 20:02:06 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'LABUSDT', 'level': 0.1523, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.94}
2026-07-23 20:02:17 | INFO | trading.strategy2_live:_sync_grid_fills:1629 | S2Live: grid order filled | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'symbol': 'BANKUSDT', 'index': 1, 'fill_price': 0.24662}
2026-07-23 20:02:17 | INFO | trading.strategy2_live:_recalculate_params:2191 | S2Live: params recalculated | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'sl': 0.24298233, 'tp1': 0.24671124, 'tp2': 0.25121429, 'full_grid_tp': None, 'fill_count': 1}
2026-07-23 20:02:22 | INFO | trading.strategy2_live:_partial_close_tp1:2347 | S2Live: partial TP1 — 50% closed, trailing remainder | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'symbol': 'BANKUSDT', 'closed_qty': 200.0, 'remainder': 200.0, 'order_id': '6e9e76b6-9eb1-4923-87be-8b0c79b8832e'}
2026-07-23 20:02:22 | INFO | trading.strategy2_live:_check_tp_trailing:2436 | S2Live: TP1 hit — trailing activated | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'symbol': 'BANKUSDT', 'peak': 0.24889, 'trailing_stop': 0.24764555}
2026-07-23 20:02:36 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'RIFUSDT', 'level': 0.10388, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.0}
2026-07-23 20:02:36 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'RIFUSDT', 'total_levels': 1}
2026-07-23 20:05:10 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'ESPORTSUSDT'}
2026-07-23 20:05:11 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': 'ESPORTSUSDT', 'level': 0.030365, 'close_below': 28}
2026-07-23 20:06:17 | INFO | trading.strategy2_live:_check_tp_trailing:2461 | S2Live: trailing stop hit | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'symbol': 'BANKUSDT', 'trailing_stop': 0.24822265, 'current_price': 0.24746}
2026-07-23 20:06:18 | INFO | trading.strategy2_live:_limit_then_market_sell:909 | S2Live[H1]: limit close placed | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'symbol': 'BANKUSDT', 'attempt': 1, 'price': 0.24823, 'qty': 200.0, 'reason': 'trailing_stop'}
2026-07-23 20:06:20 | WARNING | trading.bybit_client:cancel_order:247 | bybit cancel_order unexpected response | {'symbol': 'BANKUSDT', 'order_id': 'bbaf63eb-48e5-4548-b5ba-6726982d365d', 'resp': {'retCode': 110001, 'retMsg': 'order not exists or too late to cancel', 'result': {}, 'retExtInfo': {}, 'time': 1784837180563}}
2026-07-23 20:06:23 | WARNING | trading.strategy2_live:_realized_pnl_from_executions:1888 | S2Live: buy/sell qty mismatch on close — PnL booked on matched qty only, remainder left for reconcile | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'symbol': 'BANKUSDT', 'buy_qty': 800.0, 'sell_qty': 200.0, 'matched_qty': 200.0}
2026-07-23 20:06:23 | INFO | bot.telegram:send_close_with_chart:1480 | chart candles available: BANKUSDT 300 | {}
2026-07-23 20:06:27 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'REUSDT', 'level': 0.52041, 'event': 'bounce', 'fill_depth': 0.1940777463922804}
2026-07-23 20:08:06 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'AKEUSDT', 'level': 0.00216995, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.47}
2026-07-23 20:08:06 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'AKEUSDT', 'level': 0.0020977, 'strength': 4}
2026-07-23 20:09:21 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'AKEUSDT'}
2026-07-23 20:10:32 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'REUSDT', 'level': 0.52041, 'event': 'bounce', 'fill_depth': 0.0019215618454805849}
2026-07-23 20:10:36 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'LAUSDT', 'level': 0.06603, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.08}
2026-07-23 20:10:37 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'LAUSDT', 'level': 0.06603, 'strength': 5}
2026-07-23 20:10:55 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-23 20:11:08 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'LAUSDT'}
2026-07-23 20:11:23 | INFO | __main__:_stale_monitor_loop:1179 | Stale monitor cancelled — rebuilding | {'symbol': 'AKEUSDT', 'level': 0.0020977, 'current': 0.0024604, 'distance_pct': 14.7}
2026-07-23 20:11:23 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'AKEUSDT', 'level': 0.0020977}
2026-07-23 20:11:24 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'AKEUSDT', 'total_levels': 3}
2026-07-23 20:13:06 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'ESPORTSUSDT', 'level': 0.02988, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.07}
2026-07-23 20:13:16 | INFO | __main__:_proximity_loop:1258 | Proximity alert sent | {'symbol': 'LAUSDT', 'level': 0.06603, 'distance_pct': 1.901649086317025}
2026-07-23 20:13:16 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:13:16 | INFO | trading.strategy2_signal_filter:check:545 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4}
2026-07-23 20:14:23 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:14:28 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'REUSDT', 'level': 0.52041, 'event': 'bounce', 'fill_depth': 0.0019215618454805849}
2026-07-23 20:15:04 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:15:19 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:15:34 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:17:52 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'REUSDT', 'level': 0.52041, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-23 20:20:58 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-23 20:21:27 | INFO | __main__:_proximity_loop:1381 | Weak level touch resolved | {'symbol': 'REUSDT', 'level': 0.52041, 'event': 'bounce', 'fill_depth': 0.0}
2026-07-23 20:23:35 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:23:50 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:24:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 4, 'block_threshold': 4}
2026-07-23 20:24:21 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:24:36 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:24:52 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:25:07 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:25:32 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:25:58 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:26:13 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:26:29 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:26:44 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:26:59 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:27:07 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'BANKUSDT', 'level': 0.24515, 'type': 'pump_base', 'strength': 5, 'dist_atr': 3.34}
2026-07-23 20:27:15 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:27:30 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:27:45 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:28:01 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:28:16 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:28:31 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:28:47 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:29:02 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:29:17 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:29:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:31:01 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 3, 'new': 0}
2026-07-23 20:31:37 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'ONUSDT', 'level': 0.18262, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.13}
2026-07-23 20:31:37 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'ONUSDT', 'level': 0.17674, 'strength': 5}
2026-07-23 20:32:07 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'LABUSDT', 'level': 0.1543, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.3}
2026-07-23 20:32:37 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'RIFUSDT', 'level': 0.1071, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.95}
2026-07-23 20:32:47 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'REUSDT'}
2026-07-23 20:32:48 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': 'REUSDT', 'old': 0.4903, 'new': 0.50977}
2026-07-23 20:32:48 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'REUSDT', 'level': 0.4903}
2026-07-23 20:32:48 | INFO | __main__:_run_phase1:652 | Level monitoring started | {'symbol': 'REUSDT', 'level': 0.50977, 'strength': 3}
2026-07-23 20:36:23 | INFO | trading.live_price_tracker:_save_post_exit_range:226 | live_post_exit_tracker saved | {'trade_id': '94321213-c772-469b-99ab-8b0fb5fa01ec', 'high': 0.25213, 'low': 0.2456}
2026-07-23 20:36:47 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:37:03 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:37:18 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:37:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:37:49 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:38:04 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:38:19 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:38:35 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:38:50 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:39:06 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:39:21 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:39:36 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:39:52 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:40:07 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 5, 'block_threshold': 4}
2026-07-23 20:40:22 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:40:35 | INFO | config:remove:75 | Token removed | {'symbol': 'LABUSDT'}
2026-07-23 20:40:35 | INFO | __main__:_monitor_health_loop:1767 | Symbol removed by monitor health check | {'symbol': 'LABUSDT', 'natr_5m': 0.74, 'trades_1m': 199}
2026-07-23 20:40:38 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:40:53 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:41:05 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 4, 'new': 0}
2026-07-23 20:41:08 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:41:24 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:41:39 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:41:54 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:42:10 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:42:25 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:42:40 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:42:56 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:43:11 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:43:26 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:43:42 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:43:57 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 7, 'block_threshold': 4}
2026-07-23 20:44:12 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 7, 'block_threshold': 4}
2026-07-23 20:44:28 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:44:43 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:44:58 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:45:14 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 6, 'block_threshold': 4}
2026-07-23 20:45:29 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 7, 'block_threshold': 4}
2026-07-23 20:45:44 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 7, 'block_threshold': 4}
2026-07-23 20:46:00 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'LAUSDT', 'level': 0.06603, 'approach_count': 7, 'block_threshold': 4}
2026-07-23 20:46:05 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'LAUSDT', 'level': 0.06665, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-23 20:46:05 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'LAUSDT', 'level': 0.06603}
