2026-07-25 06:08:33 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'VELVETUSDT', 'level': 0.4496, 'approach_count': 9, 'block_threshold': 4}
2026-07-25 17:49:39 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:49:44 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:49:50 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:49:55 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:49:55 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.80'}
2026-07-25 17:49:55 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:50:00 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:50:00 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.80'}
2026-07-25 17:50:05 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:50:05 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.80'}
2026-07-25 17:50:10 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:50:10 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.80'}
2026-07-25 17:50:10 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:50:10 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:50:15 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:50:21 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:26 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:26 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:50:26 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:31 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:31 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:50:36 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:36 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:50:41 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:41 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:50:41 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:50:41 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:47 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:47 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:50:52 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:52 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:50:57 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:50:57 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:50:57 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:51:02 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:51:02 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:51:07 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:07 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:51:12 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:12 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:51:12 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:51:12 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:18 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:18 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:23 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:51:23 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:28 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:51:28 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:28 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:51:28 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:51:33 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.15'}
2026-07-25 17:51:33 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:38 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:38 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:43 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:43 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:43 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:51:43 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:49 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:51:49 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:54 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:51:54 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:59 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:51:59 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:51:59 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:51:59 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:04 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:04 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:52:09 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:09 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:52:14 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:14 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.33'}
2026-07-25 17:52:14 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 17, 'block_threshold': 4}
2026-07-25 17:52:14 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:20 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:20 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:52:25 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:25 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:52:30 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:30 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:52:30 | INFO | trading.strategy2_signal_filter:check:533 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'AKEUSDT', 'level': 0.00317575, 'approach_count': 18, 'block_threshold': 4}
2026-07-25 17:52:30 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:35 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:35 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:52:40 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:40 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:52:45 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:46 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:52:46 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:51 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.13'}
2026-07-25 17:52:51 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:52:56 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:52:56 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:53:01 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:53:01 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.34'}
2026-07-25 17:53:01 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:53:06 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.14'}
2026-07-25 17:53:06 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.32'}
2026-07-25 17:53:11 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:11 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.32'}
2026-07-25 17:53:17 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:17 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.32'}
2026-07-25 17:53:17 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:22 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:22 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:53:27 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:27 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:53:32 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:32 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:53:32 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:37 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:37 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.36'}
2026-07-25 17:53:42 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:42 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.36'}
2026-07-25 17:53:48 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:48 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.36'}
2026-07-25 17:53:48 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:53 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:53 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.36'}
2026-07-25 17:53:58 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:53:58 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.36'}
2026-07-25 17:54:03 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:03 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.36'}
2026-07-25 17:54:03 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:08 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:08 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:54:13 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:13 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:54:19 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:19 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:54:19 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:24 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:24 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:54:29 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:29 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:54:34 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
2026-07-25 17:54:34 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'ONUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.17,dir_eff=0.35'}
2026-07-25 17:54:34 | INFO | trading.strategy2_signal_filter:check:681 | S2 market phase | {'symbol': 'SYNUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.19,dir_eff=0.18'}
